timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
66,1,k8s-mano,240.0,772089,0,1.0,2457,0,1,0.4166666666666667,0.31822756184843976,0.0,16.5
66,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,16.5
66,3,pat-171,600.0,1616261,512,1.0,2457,0,1,0.16666666666666669,0.1520175268722069,0.0,16.5
67,0,k8s-cicd,152.0,383875,0,56.0,210124,0,10,36.84210526315789,54.737609899055684,0.0,16.75
67,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,16.75
67,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,16.75
67,3,pat-171,600.0,1616261,512,1.0,2457,0,1,0.16666666666666669,0.1520175268722069,0.0,16.75
68,0,k8s-cicd,152.0,383875,0,56.0,210124,0,10,36.84210526315789,54.737609899055684,0.0,17.0
68,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,17.0
68,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,17.0
68,3,pat-171,600.0,1616261,512,1.0,2457,0,1,0.16666666666666669,0.1520175268722069,0.0,17.0
69,0,k8s-cicd,152.0,383875,0,46.0,188620,0,8,30.263157894736842,49.13578638879844,0.0,17.25
69,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,17.25
69,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,17.25
69,3,pat-171,600.0,1616261,512,0.0,0,0,0,0.0,0.0,0.0,17.25
70,0,k8s-cicd,152.0,383875,0,21.0,137625,0,7,13.815789473684212,35.85151416476718,0.0,17.5
70,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,17.5
70,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,17.5
70,3,pat-171,600.0,1616261,512,0.0,0,0,0,0.0,0.0,0.0,17.5
71,0,k8s-cicd,152.0,383875,0,21.0,137625,0,7,13.815789473684212,35.85151416476718,0.0,17.75
71,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,17.75
71,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,17.75
71,3,pat-171,600.0,1616261,512,0.0,0,0,0,0.0,0.0,0.0,17.75
72,0,k8s-cicd,152.0,383875,0,0.0,0,0,0,0.0,0.0,0.0,18.0
72,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,18.0
72,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,18.0
72,3,pat-171,600.0,1616261,512,0.0,0,0,0,0.0,0.0,0.0,18.0
